0	513.66
1.79	513.66
4.08	365.83
7.18	377.15
8.73	377.15
10.37	377.15
11.41	500.85
11.51	29.24
13.66	29.24
15.8	29.24
16.54	441.06
19.05	441.06
20.78	441.06
23.57	104.54
24.24	104.54
25.51	444.85
26.13	47.67
28.23	423.86
30.55	423.86
34.01	423.86
35.41	260.14
35.85	260.14
38.11	541.22
39.94	541.22
41.02	541.22
42.3	148.29
42.66	148.29
45.69	148.29
47.82	143.16
50.79	98.21
53.38	98.21
54.75	172.19
55.39	172.19
57.16	172.19
59.46	220.27
62.73	220.27
64.88	220.27
66.4	204.23
68.24	204.23
71.13	468.61
74.02	79.26
76.19	79.26
77.42	79.26
77.68	284.27
79.73	459.93
82.99	459.93
83.83	459.93
87.25	200.23
89.55	200.23
91.55	200.23
93.68	487.71
94.48	487.71
95.43	487.71
98.68	335.03
101.72	335.03
101.84	335.03
104.38	502.33
104.56	430.18
106.73	416.7
108.41	306.55
109.94	306.55
113.03	306.55
113.35	0.28
115.71	0.28
116.82	0.28
117.57	200.45
120.51	200.45
122.42	410.26
125.42	410.26
128.36	154.66
129.19	154.66
131.36	102.14
132.89	102.14
134.12	447.82
135.33	447.82
136.14	186.4
137.66	186.4
139.32	178.98
140.31	32.23
140.78	42.01
143.92	496.89
146.8	496.89
149.14	496.89
149.64	244.01
149.96	244.01
150.43	448.46
151.7	448.46
154.3	448.46
156.28	218.38
157.18	218.38
159.86	218.38
160.2	272.29
163.14	272.29
164.55	272.29
164.78	418.98
168.18	425.47
171.06	425.47
174.32	425.47
174.56	290.02
177.73	290.02
180.07	348.45
181.09	348.45
181.88	118.86
185.06	19.24
187.38	19.24
189.63	19.24
190.43	309.0
193.22	309.0
194.38	309.0
195.95	106.04
198.4	106.04
201.42	203.3
202.13	18.35
202.6	18.35
203.46	147.71
205.61	147.71
206.08	220.32
207.4	220.32
209.02	220.32
210.38	243.17
210.68	243.17
211.5	243.17
213.04	360.62
216.13	360.62
219.35	360.62
220.02	304.79
222.66	304.79
225.05	304.79
228.37	442.55
230.11	152.55
231.17	152.55
233.9	152.55
235.94	226.63
238.83	226.63
242.19	226.63
244.58	213.23
246.78	213.23
247.59	213.23
250.53	181.98
252.68	450.69
253.19	450.69
253.35	481.61
255.54	481.61
255.66	481.61
259.04	20.82
261.65	543.2
263.18	543.2
263.99	126.03
265.97	126.03
268.37	126.03
269.21	353.02
269.75	353.02
271.98	415.41
274.49	300.67
277.05	335.95
278.94	335.95
279.46	335.95
279.78	326.6
282.39	241.23
285.27	495.21
286.04	110.67
286.51	110.67
288.37	110.67
291.26	64.47
291.46	64.47
291.92	64.47
292.17	4.69
294.11	4.69
294.38	4.69
297.41	298.87
298.36	298.87
299.17	298.87
299.37	100.92
