0	39.0
1	39.0
2	39.0
3	39.0
4	39.0
5	274.0
6	274.0
7	274.0
8	274.0
9	274.0
10	135.0
11	135.0
12	135.0
13	135.0
14	135.0
15	221.0
16	221.0
17	221.0
18	221.0
19	221.0
20	147.0
21	147.0
22	147.0
23	147.0
24	147.0
25	178.0
26	178.0
27	178.0
28	178.0
29	178.0
30	140.0
31	140.0
32	140.0
33	140.0
34	140.0
35	229.0
36	229.0
37	229.0
38	229.0
39	229.0
40	105.0
41	105.0
42	105.0
43	105.0
44	105.0
45	293.0
46	293.0
47	293.0
48	293.0
49	293.0
50	74.0
51	74.0
52	74.0
53	74.0
54	74.0
55	36.0
56	36.0
57	36.0
58	36.0
59	36.0
60	193.0
61	193.0
62	193.0
63	193.0
64	193.0
65	167.0
66	167.0
67	167.0
68	167.0
69	167.0
70	226.0
71	226.0
72	226.0
73	226.0
74	226.0
75	47.0
76	47.0
77	47.0
78	47.0
79	47.0
80	149.0
81	149.0
82	149.0
83	149.0
84	149.0
85	72.0
86	72.0
87	72.0
88	72.0
89	72.0
90	123.0
91	123.0
92	123.0
93	123.0
94	123.0
95	98.0
96	98.0
97	98.0
98	98.0
99	98.0
100	55.0
101	55.0
102	55.0
103	55.0
104	55.0
105	148.0
106	148.0
107	148.0
108	148.0
109	148.0
110	228.0
111	228.0
112	228.0
113	228.0
114	228.0
115	55.0
116	55.0
117	55.0
118	55.0
119	55.0
120	25.0
121	25.0
122	25.0
123	25.0
124	25.0
125	245.0
126	245.0
127	245.0
128	245.0
129	245.0
130	160.0
131	160.0
132	160.0
133	160.0
134	160.0
135	16.0
136	16.0
137	16.0
138	16.0
139	16.0
140	263.0
141	263.0
142	263.0
143	263.0
144	263.0
145	213.0
146	213.0
147	213.0
148	213.0
149	213.0
150	87.0
151	87.0
152	87.0
153	87.0
154	87.0
155	276.0
156	276.0
157	276.0
158	276.0
159	276.0
160	198.0
161	198.0
162	198.0
163	198.0
164	198.0
165	231.0
166	231.0
167	231.0
168	231.0
169	231.0
170	95.0
171	95.0
172	95.0
173	95.0
174	95.0
175	58.0
176	58.0
177	58.0
178	58.0
179	58.0
180	57.0
181	57.0
182	57.0
183	57.0
184	57.0
185	200.0
186	200.0
187	200.0
188	200.0
189	200.0
190	209.0
191	209.0
192	209.0
193	209.0
194	209.0
195	203.0
196	203.0
197	203.0
198	203.0
199	203.0
200	174.0
201	174.0
202	174.0
203	174.0
204	174.0
205	294.0
206	294.0
207	294.0
208	294.0
209	294.0
210	21.0
211	21.0
212	21.0
213	21.0
214	21.0
215	130.0
216	130.0
217	130.0
218	130.0
219	130.0
220	155.0
221	155.0
222	155.0
223	155.0
224	155.0
225	110.0
226	110.0
227	110.0
228	110.0
229	110.0
230	175.0
231	175.0
232	175.0
233	175.0
234	175.0
235	138.0
236	138.0
237	138.0
238	138.0
239	138.0
240	114.0
241	114.0
242	114.0
243	114.0
244	114.0
245	226.0
246	226.0
247	226.0
248	226.0
249	226.0
