0	28.4
1	28.4
2	28.4
3	28.4
4	15.5
5	15.5
6	15.5
7	15.5
8	15.5
9	18.3
10	18.3
11	18.3
12	13.9
13	13.9
14	13.9
15	13.9
16	13.9
17	25.3
18	25.3
19	25.3
20	25.3
21	25.3
22	48.0
23	48.0
24	48.0
25	48.0
26	13.8
27	17.7
28	17.7
29	17.7
30	35.0
31	35.0
32	35.0
33	22.2
34	22.2
35	22.2
36	22.2
37	22.2
38	30.1
39	30.1
40	46.6
41	11.3
42	11.3
43	47.7
44	47.7
45	14.9
46	14.9
47	14.9
48	14.9
49	33.6
50	33.6
51	33.6
52	25.4
53	25.4
54	25.4
55	25.4
56	25.4
57	10.8
58	10.8
59	10.8
60	10.8
61	10.8
62	8.6
63	8.6
64	8.6
65	3.4
66	7.1
67	7.1
68	23.8
69	23.8
70	23.8
71	23.8
72	23.8
73	16.2
74	16.2
75	10.1
76	10.1
77	10.1
78	10.1
79	10.1
80	33.7
81	33.7
82	33.7
83	33.7
84	33.7
85	25.4
86	25.4
87	25.4
88	25.4
89	39.1
90	39.1
91	39.1
92	39.1
93	39.1
94	41.3
95	41.3
96	41.3
97	41.3
98	16.0
99	16.0
100	16.0
101	3.1
102	3.1
103	3.1
104	15.2
105	41.3
106	35.0
107	35.0
108	43.0
109	43.0
110	43.0
111	9.6
112	9.6
113	9.6
114	9.6
115	12.6
116	12.6
117	0.5
118	0.5
119	0.5
120	0.5
121	34.9
122	34.9
123	34.9
124	5.9
125	5.9
126	5.9
127	5.9
128	32.0
129	25.1
130	25.1
131	25.1
132	25.1
133	25.1
134	38.4
135	38.4
136	38.4
137	38.4
138	38.4
139	36.1
140	5.0
141	5.0
142	5.0
143	5.0
144	5.0
145	46.4
146	46.4
147	20.5
148	20.5
149	4.7
150	4.7
151	4.7
152	43.8
153	43.8
154	27.7
155	27.7
156	27.7
157	27.7
158	34.0
159	5.5
160	5.5
161	5.5
162	18.7
163	49.3
164	49.3
165	38.0
166	38.0
167	38.0
168	38.0
169	45.4
170	45.4
171	45.4
172	8.0
173	8.0
174	41.9
175	41.9
176	41.9
177	39.6
178	39.6
179	39.6
180	39.6
181	23.7
182	23.7
183	23.7
184	39.3
185	39.3
186	39.3
187	39.3
188	39.3
189	46.3
190	46.3
191	46.3
192	46.3
193	46.7
194	12.4
195	12.4
196	12.4
197	12.4
198	12.4
199	42.1
200	22.4
201	47.4
202	47.4
203	47.4
204	42.3
205	42.3
206	42.3
207	42.3
208	42.3
209	16.8
210	16.8
211	16.8
212	16.8
213	16.8
214	10.7
215	10.7
216	10.7
217	10.7
218	10.7
219	10.1
220	10.1
221	10.1
222	10.1
223	13.5
224	13.5
225	13.5
226	13.5
227	13.5
228	32.2
229	32.2
230	32.2
231	32.2
232	32.2
233	32.2
234	32.2
235	32.2
236	12.8
237	12.8
238	12.8
239	12.8
240	12.5
241	12.5
242	12.5
243	12.5
244	24.0
245	24.0
246	34.5
247	34.5
248	34.5
249	34.5
