0	7.0
1	7.0
2	7.0
3	7.0
4	7.0
5	48.0
6	48.0
7	48.0
8	48.0
9	48.0
10	80.0
11	80.0
12	80.0
13	80.0
14	80.0
15	87.0
16	87.0
17	87.0
18	87.0
19	87.0
20	66.0
21	66.0
22	66.0
23	66.0
24	66.0
25	37.0
26	37.0
27	37.0
28	37.0
29	37.0
30	47.0
31	47.0
32	47.0
33	47.0
34	47.0
35	66.0
36	66.0
37	66.0
38	66.0
39	66.0
40	61.0
41	61.0
42	61.0
43	61.0
44	61.0
45	25.0
46	25.0
47	25.0
48	25.0
49	25.0
50	53.0
51	53.0
52	53.0
53	53.0
54	53.0
55	47.0
56	47.0
57	47.0
58	47.0
59	47.0
60	21.0
61	21.0
62	21.0
63	21.0
64	21.0
65	87.0
66	87.0
67	87.0
68	87.0
69	87.0
70	71.0
71	71.0
72	71.0
73	71.0
74	71.0
75	18.0
76	18.0
77	18.0
78	18.0
79	18.0
80	61.0
81	61.0
82	61.0
83	61.0
84	61.0
85	46.0
86	46.0
87	46.0
88	46.0
89	46.0
90	57.0
91	57.0
92	57.0
93	57.0
94	57.0
95	32.0
96	32.0
97	32.0
98	32.0
99	32.0
100	4.0
101	4.0
102	4.0
103	4.0
104	4.0
105	70.0
106	70.0
107	70.0
108	70.0
109	70.0
110	94.0
111	94.0
112	94.0
113	94.0
114	94.0
115	0.0
116	0.0
117	0.0
118	0.0
119	0.0
120	29.0
121	29.0
122	29.0
123	29.0
124	29.0
125	70.0
126	70.0
127	70.0
128	70.0
129	70.0
130	32.0
131	32.0
132	32.0
133	32.0
134	32.0
135	76.0
136	76.0
137	76.0
138	76.0
139	76.0
140	42.0
141	42.0
142	42.0
143	42.0
144	42.0
145	34.0
146	34.0
147	34.0
148	34.0
149	34.0
150	74.0
151	74.0
152	74.0
153	74.0
154	74.0
155	55.0
156	55.0
157	55.0
158	55.0
159	55.0
160	50.0
161	50.0
162	50.0
163	50.0
164	50.0
165	55.0
166	55.0
167	55.0
168	55.0
169	55.0
170	50.0
171	50.0
172	50.0
173	50.0
174	50.0
175	52.0
176	52.0
177	52.0
178	52.0
179	52.0
180	39.0
181	39.0
182	39.0
183	39.0
184	39.0
185	21.0
186	21.0
187	21.0
188	21.0
189	21.0
190	54.0
191	54.0
192	54.0
193	54.0
194	54.0
195	38.0
196	38.0
197	38.0
198	38.0
199	38.0
200	63.0
201	63.0
202	63.0
203	63.0
204	63.0
205	81.0
206	81.0
207	81.0
208	81.0
209	81.0
210	69.0
211	69.0
212	69.0
213	69.0
214	69.0
215	29.0
216	29.0
217	29.0
218	29.0
219	29.0
220	20.0
221	20.0
222	20.0
223	20.0
224	20.0
225	54.0
226	54.0
227	54.0
228	54.0
229	54.0
230	36.0
231	36.0
232	36.0
233	36.0
234	36.0
235	17.0
236	17.0
237	17.0
238	17.0
239	17.0
240	19.0
241	19.0
242	19.0
243	19.0
244	19.0
245	7.0
246	7.0
247	7.0
248	7.0
249	7.0
