0	139663.0
1	139663.0
2	139663.0
3	139663.0
4	139663.0
5	40924.0
6	40924.0
7	40924.0
8	40924.0
9	40924.0
10	21545.0
11	21545.0
12	21545.0
13	21545.0
14	21545.0
15	74452.0
16	74452.0
17	74452.0
18	74452.0
19	74452.0
20	60214.0
21	60214.0
22	60214.0
23	60214.0
24	60214.0
25	89485.0
26	89485.0
27	89485.0
28	89485.0
29	89485.0
30	108221.0
31	108221.0
32	108221.0
33	108221.0
34	108221.0
35	54874.0
36	54874.0
37	54874.0
38	54874.0
39	54874.0
40	82902.0
41	82902.0
42	82902.0
43	82902.0
44	82902.0
45	649.0
46	649.0
47	649.0
48	649.0
49	649.0
50	79295.0
51	79295.0
52	79295.0
53	79295.0
54	79295.0
55	103601.0
56	103601.0
57	103601.0
58	103601.0
59	103601.0
60	122044.0
61	122044.0
62	122044.0
63	122044.0
64	122044.0
65	46212.0
66	46212.0
67	46212.0
68	46212.0
69	46212.0
70	133449.0
71	133449.0
72	133449.0
73	133449.0
74	133449.0
75	100301.0
76	100301.0
77	100301.0
78	100301.0
79	100301.0
80	147148.0
81	147148.0
82	147148.0
83	147148.0
84	147148.0
85	66121.0
86	66121.0
87	66121.0
88	66121.0
89	66121.0
90	54041.0
91	54041.0
92	54041.0
93	54041.0
94	54041.0
95	133343.0
96	133343.0
97	133343.0
98	133343.0
99	133343.0
100	30711.0
101	30711.0
102	30711.0
103	30711.0
104	30711.0
105	102165.0
106	102165.0
107	102165.0
108	102165.0
109	102165.0
110	17743.0
111	17743.0
112	17743.0
113	17743.0
114	17743.0
115	2452.0
116	2452.0
117	2452.0
118	2452.0
119	2452.0
120	95098.0
121	95098.0
122	95098.0
123	95098.0
124	95098.0
125	131470.0
126	131470.0
127	131470.0
128	131470.0
129	131470.0
130	39442.0
131	39442.0
132	39442.0
133	39442.0
134	39442.0
135	71971.0
136	71971.0
137	71971.0
138	71971.0
139	71971.0
140	125261.0
141	125261.0
142	125261.0
143	125261.0
144	125261.0
145	122632.0
146	122632.0
147	122632.0
148	122632.0
149	122632.0
150	4288.0
151	4288.0
152	4288.0
153	4288.0
154	4288.0
155	83690.0
156	83690.0
157	83690.0
158	83690.0
159	83690.0
160	68191.0
161	68191.0
162	68191.0
163	68191.0
164	68191.0
165	28652.0
166	28652.0
167	28652.0
168	28652.0
169	28652.0
170	36940.0
171	36940.0
172	36940.0
173	36940.0
174	36940.0
175	88038.0
176	88038.0
177	88038.0
178	88038.0
179	88038.0
180	87859.0
181	87859.0
182	87859.0
183	87859.0
184	87859.0
185	69621.0
186	69621.0
187	69621.0
188	69621.0
189	69621.0
190	20085.0
191	20085.0
192	20085.0
193	20085.0
194	20085.0
195	150686.0
196	150686.0
197	150686.0
198	150686.0
199	150686.0
200	25364.0
201	25364.0
202	25364.0
203	25364.0
204	25364.0
205	145147.0
206	145147.0
207	145147.0
208	145147.0
209	145147.0
210	1360.0
211	1360.0
212	1360.0
213	1360.0
214	1360.0
215	115684.0
216	115684.0
217	115684.0
218	115684.0
219	115684.0
220	51578.0
221	51578.0
222	51578.0
223	51578.0
224	51578.0
225	14633.0
226	14633.0
227	14633.0
228	14633.0
229	14633.0
230	29213.0
231	29213.0
232	29213.0
233	29213.0
234	29213.0
235	146253.0
236	146253.0
237	146253.0
238	146253.0
239	146253.0
240	133484.0
241	133484.0
242	133484.0
243	133484.0
244	133484.0
245	57898.0
246	57898.0
247	57898.0
248	57898.0
249	57898.0
